<<<<<<< HEAD
2022-07-22 16:32:38.535178	197.29445815086365	1	0.5813802083333333	-33.125	/home/cansat2022/CANSAT2022/photo_paradete/paradete0018.jpg	
2022-07-22 16:32:38.535178	197.29445815086365	1	0.5813802083333333	-33.125	/home/cansat2022/CANSAT2022/photo_paradete/paradete0018.jpg	
2022-07-22 16:32:40.955104	199.71426105499268	1	0.35026041666666663	-7.5	/home/cansat2022/CANSAT2022/photo_paradete/paradete0019.jpg	
2022-07-22 16:32:40.955104	199.71426105499268	1	0.35026041666666663	-7.5	/home/cansat2022/CANSAT2022/photo_paradete/paradete0019.jpg	
2022-07-22 16:32:43.314950	202.07415866851807	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0020.jpg	
2022-07-22 16:32:43.314950	202.07415866851807	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0020.jpg	
2022-07-22 16:32:49.605047	208.36466765403748	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0021.jpg	
2022-07-22 16:32:49.605047	208.36466765403748	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0021.jpg	
2022-07-22 16:32:55.894980	214.65413665771484	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0022.jpg	
2022-07-22 16:32:55.894980	214.65413665771484	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0022.jpg	
=======
2022-07-24 15:00:43.955767	105.29674363136292	1	5.895182291666667	3.75	/home/cansat2022/CANSAT2022/photo_paradete/paradete0018.jpg	
2022-07-24 15:00:43.955767	105.29674363136292	1	5.895182291666667	3.75	/home/cansat2022/CANSAT2022/photo_paradete/paradete0018.jpg	
2022-07-24 15:00:46.285723	107.62676215171814	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0019.jpg	
2022-07-24 15:00:46.285723	107.62676215171814	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0019.jpg	
2022-07-24 15:00:52.625777	113.96675896644592	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0020.jpg	
2022-07-24 15:00:52.625777	113.96675896644592	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0020.jpg	
2022-07-24 15:00:58.995756	120.33673596382141	1	0.24739583333333331	-76.875	/home/cansat2022/CANSAT2022/photo_paradete/paradete0021.jpg	
2022-07-24 15:00:58.995756	120.33673596382141	1	0.24739583333333331	-76.875	/home/cansat2022/CANSAT2022/photo_paradete/paradete0021.jpg	
2022-07-24 15:01:01.475719	122.81676435470581	1	0.2923177083333333	-64.375	/home/cansat2022/CANSAT2022/photo_paradete/paradete0022.jpg	
2022-07-24 15:01:01.475719	122.81676435470581	1	0.2923177083333333	-64.375	/home/cansat2022/CANSAT2022/photo_paradete/paradete0022.jpg	
2022-07-24 15:01:03.845753	125.18673491477966	1	0.708984375	13.125	/home/cansat2022/CANSAT2022/photo_paradete/paradete0023.jpg	
2022-07-24 15:01:03.845753	125.18673491477966	1	0.708984375	13.125	/home/cansat2022/CANSAT2022/photo_paradete/paradete0023.jpg	
2022-07-24 15:01:06.245774	127.58675622940063	1	0.036458333333333336	-54.37499999999999	/home/cansat2022/CANSAT2022/photo_paradete/paradete0024.jpg	
2022-07-24 15:01:06.245774	127.58675622940063	1	0.036458333333333336	-54.37499999999999	/home/cansat2022/CANSAT2022/photo_paradete/paradete0024.jpg	
2022-07-24 15:01:08.615732	129.95671248435974	1	0.7141927083333334	-3.75	/home/cansat2022/CANSAT2022/photo_paradete/paradete0025.jpg	
2022-07-24 15:01:08.615732	129.95671248435974	1	0.7141927083333334	-3.75	/home/cansat2022/CANSAT2022/photo_paradete/paradete0025.jpg	
2022-07-24 15:01:10.965888	132.30686902999878	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0026.jpg	
2022-07-24 15:01:10.965888	132.30686902999878	0	100	100	/home/cansat2022/CANSAT2022/photo_paradete/paradete0026.jpg	
>>>>>>> 9e7bc5c17a964220848eb2251c791cf988ad0687
